word_table_index,word_section,word_object,word_row,word_col,module,excel_sheet,excel_section,excel_object,excel_row,excel_col,value,reason
6,暗电流检测,内圈暗电流测试,13,16,M1,1,暗电流检测,外圈暗电流测试,108,16,0.08,章节+名称+表头匹配后按行键复制
6,暗电流检测,内圈暗电流测试,13,17,M1,1,暗电流检测,外圈暗电流测试,108,17,0.07,章节+名称+表头匹配后按行键复制
6,暗电流检测,内圈暗电流测试,14,2,M1,1,暗电流检测,外圈暗电流测试,109,2,1 各路暗电流均值大于-200，小于200,章节+名称+表头匹配后按行键复制
6,暗电流检测,内圈暗电流测试,16,2,M1,1,暗电流检测,外圈暗电流测试,111,2,■ Pass,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,3,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,117,12,内圈,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,4,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,118,5,7.74,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,4,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,118,12,7.7,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,5,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,119,5,7.74,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,5,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,119,12,7.65,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,6,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,120,5,7.74,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,6,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,120,12,7.63,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,7,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,121,5,7.78,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,7,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,121,12,7.61,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,8,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,122,5,7.77,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,8,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,122,12,7.64,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,9,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,123,5,7.736,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,9,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,123,12,7.632,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,10,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,124,5,>2.3,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,10,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,124,12,>2.3,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,11,2,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,125,5,■ Pass,章节+名称+表头匹配后按行键复制
7,杂散光检测,50g/L的亚硝酸钠标准溶液,11,3,M1,1,杂散光检测,参考中华人民共和国医药行业标准YY/T0654-2017，用去离子水参比，在340nm处测定50g/L的亚硝酸钠标准溶液，检测仪器的杂散光水平。,125,12,■ Pass,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,1,2,M1,1,吸光度准确性检测,1.0A 重铬酸钾,133,8,1.0A 重铬酸钾,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,3,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,135,8,0.99,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,3,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,135,13,0.98,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,4,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,136,8,0.99,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,4,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,136,13,0.98,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,5,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,137,8,0.99,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,5,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,137,13,0.98,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,6,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,138,4,准确性计算,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,6,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,138,8,0.9871,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,7,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,139,8,1.07,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,7,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,139,13,1.07,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,8,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,140,8,0.93,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,8,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,140,13,0.93,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,9,3,M1,1,吸光度准确性检测,1.0A 重铬酸钾,141,8,■ Pass,章节+名称+表头匹配后按行键复制
9,吸光度准确性检测,1.0A 重铬酸钾,9,4,M1,1,吸光度准确性检测,1.0A 重铬酸钾,141,13,■ Pass,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,1,2,M1,1,吸光度准确性检测,0.5A 重铬酸钾,143,8,0.5A 重铬酸钾,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,3,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,145,8,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,3,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,145,13,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,4,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,146,8,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,4,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,146,13,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,5,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,147,8,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,5,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,147,13,0.49,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,6,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,148,4,准确性计算,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,6,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,148,8,0.4892,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,7,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,149,8,0.525,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,7,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,149,13,0.525,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,8,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,150,8,0.475,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,8,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,150,13,0.475,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,9,3,M1,1,吸光度准确性检测,0.5A 重铬酸钾,151,8,■ Pass,章节+名称+表头匹配后按行键复制
10,吸光度准确性检测,0.5A 重铬酸钾,9,4,M1,1,吸光度准确性检测,0.5A 重铬酸钾,151,13,■ Pass,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,1,2,M1,1,吸光度重复性检测,1A橙黄G标准溶液,155,8,1A橙黄G标准溶液,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,3,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,157,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,3,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,157,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,4,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,158,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,4,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,158,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,5,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,159,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,5,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,159,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,6,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,160,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,6,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,160,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,7,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,161,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,7,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,161,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,8,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,162,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,8,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,162,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,9,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,163,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,9,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,163,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,10,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,164,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,10,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,164,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,11,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,165,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,11,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,165,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,12,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,166,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,12,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,166,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,13,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,167,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,13,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,167,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,14,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,168,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,14,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,168,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,15,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,169,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,15,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,169,13,0.88,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,16,3,M1,1,吸光度重复性检测,1A橙黄G标准溶液,170,8,0.87,章节+名称+表头匹配后按行键复制
11,吸光度重复性检测,1A橙黄G标准溶液,16,4,M1,1,吸光度重复性检测,1A橙黄G标准溶液,170,13,0.88,章节+名称+表头匹配后按行键复制
